indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-292,D01,2022-12-31,DEPT,16225,,,
IND-292,D01,2023-01-31,DEPT,,16707,,
IND-292,D01,2023-02-28,DEPT,,17062,,
IND-292,D01,2023-03-31,DEPT,,17623,,
IND-292,D01,2023-04-30,DEPT,,18260,,
IND-292,D01,2023-05-31,DEPT,,18823,,
IND-292,D01,2023-06-30,DEPT,,19242,,
IND-292,D01,2023-07-31,DEPT,,19666,,
IND-292,D01,2023-08-31,DEPT,,19937,,
IND-292,D01,2023-09-30,DEPT,,20331,,
IND-292,D02,2022-12-31,DEPT,18905,,,
IND-292,D02,2023-01-31,DEPT,,19462,,
IND-292,D02,2023-02-28,DEPT,,19900,,
IND-292,D02,2023-03-31,DEPT,,20429,,
IND-292,D02,2023-04-30,DEPT,,21090,,
IND-292,D02,2023-05-31,DEPT,,21686,,
IND-292,D02,2023-06-30,DEPT,,22195,,
IND-292,D02,2023-07-31,DEPT,,22682,,
IND-292,D02,2023-08-31,DEPT,,23062,,
IND-292,D02,2023-09-30,DEPT,,23373,,
IND-292,D03,2022-12-31,DEPT,12912,,,
IND-292,D03,2023-01-31,DEPT,,13290,,
IND-292,D03,2023-02-28,DEPT,,13613,,
IND-292,D03,2023-03-31,DEPT,,14010,,
IND-292,D03,2023-04-30,DEPT,,14523,,
IND-292,D03,2023-05-31,DEPT,,14977,,
IND-292,D03,2023-06-30,DEPT,,15301,,
IND-292,D03,2023-07-31,DEPT,,15616,,
IND-292,D03,2023-08-31,DEPT,,15848,,
IND-292,D03,2023-09-30,DEPT,,16115,,
IND-292,D04,2022-12-31,DEPT,4419,,,
IND-292,D04,2023-01-31,DEPT,,4539,,
IND-292,D04,2023-02-28,DEPT,,4640,,
IND-292,D04,2023-03-31,DEPT,,4757,,
IND-292,D04,2023-04-30,DEPT,,4918,,
IND-292,D04,2023-05-31,DEPT,,5092,,
IND-292,D04,2023-06-30,DEPT,,5203,,
IND-292,D04,2023-07-31,DEPT,,5308,,
IND-292,D04,2023-08-31,DEPT,,5432,,
IND-292,D04,2023-09-30,DEPT,,5526,,
IND-292,D05,2022-12-31,DEPT,3486,,,
IND-292,D05,2023-01-31,DEPT,,3585,,
IND-292,D05,2023-02-28,DEPT,,3671,,
IND-292,D05,2023-03-31,DEPT,,3768,,
IND-292,D05,2023-04-30,DEPT,,3913,,
IND-292,D05,2023-05-31,DEPT,,4074,,
IND-292,D05,2023-06-30,DEPT,,4193,,
IND-292,D05,2023-07-31,DEPT,,4295,,
IND-292,D05,2023-08-31,DEPT,,4377,,
IND-292,D05,2023-09-30,DEPT,,4448,,
IND-292,D06,2022-12-31,DEPT,5794,,,
IND-292,D06,2023-01-31,DEPT,,6039,,
IND-292,D06,2023-02-28,DEPT,,6207,,
IND-292,D06,2023-03-31,DEPT,,6456,,
IND-292,D06,2023-04-30,DEPT,,6772,,
IND-292,D06,2023-05-31,DEPT,,7046,,
IND-292,D06,2023-06-30,DEPT,,7272,,
IND-292,D06,2023-07-31,DEPT,,7482,,
IND-292,D06,2023-08-31,DEPT,,7731,,
IND-292,D06,2023-09-30,DEPT,,7897,,
IND-292,D07,2022-12-31,DEPT,12037,,,
IND-292,D07,2023-01-31,DEPT,,12373,,
IND-292,D07,2023-02-28,DEPT,,12645,,
IND-292,D07,2023-03-31,DEPT,,13016,,
IND-292,D07,2023-04-30,DEPT,,13529,,
IND-292,D07,2023-05-31,DEPT,,14033,,
IND-292,D07,2023-06-30,DEPT,,14374,,
IND-292,D07,2023-07-31,DEPT,,14723,,
IND-292,D07,2023-08-31,DEPT,,14936,,
IND-292,D07,2023-09-30,DEPT,,15122,,
IND-292,D08,2022-12-31,DEPT,9917,,,
IND-292,D08,2023-01-31,DEPT,,10217,,
IND-292,D08,2023-02-28,DEPT,,10450,,
IND-292,D08,2023-03-31,DEPT,,10716,,
IND-292,D08,2023-04-30,DEPT,,11044,,
IND-292,D08,2023-05-31,DEPT,,11385,,
IND-292,D08,2023-06-30,DEPT,,11629,,
IND-292,D08,2023-07-31,DEPT,,11872,,
IND-292,D08,2023-08-31,DEPT,,12051,,
IND-292,D08,2023-09-30,DEPT,,12237,,
IND-292,D09,2022-12-31,DEPT,6575,,,
IND-292,D09,2023-01-31,DEPT,,6779,,
IND-292,D09,2023-02-28,DEPT,,6948,,
IND-292,D09,2023-03-31,DEPT,,7130,,
IND-292,D09,2023-04-30,DEPT,,7383,,
IND-292,D09,2023-05-31,DEPT,,7595,,
IND-292,D09,2023-06-30,DEPT,,7778,,
IND-292,D09,2023-07-31,DEPT,,7919,,
IND-292,D09,2023-08-31,DEPT,,8051,,
IND-292,D09,2023-09-30,DEPT,,8170,,
IND-292,D10,2022-12-31,DEPT,10307,,,
