indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-101,D01,2022-12-31,DEPT,9.27,,,,,
IND-101,D01,2023-02-28,DEPT,,5.13,,9695.550351288057,,
IND-101,D01,2026-12-31,DEPT,,,5,,,
IND-101,D02,2022-12-31,DEPT,6.97,,,,,
IND-101,D02,2023-02-28,DEPT,,5.28,,8578.680203045684,,
IND-101,D02,2026-12-31,DEPT,,,5,,,
IND-101,D03,2022-12-31,DEPT,5.36,,,,,
IND-101,D03,2023-02-28,DEPT,,9.14,,0,,
IND-101,D03,2026-12-31,DEPT,,,5,,,
IND-101,D04,2022-12-31,DEPT,27.23,,,,,
IND-101,D04,2023-02-28,DEPT,,30,,0,,
IND-101,D04,2026-12-31,DEPT,,,5,,,
IND-101,D05,2022-12-31,DEPT,3,,,,,
IND-101,D05,2023-02-28,DEPT,,19.04,,0,,
IND-101,D05,2026-12-31,DEPT,,,5,,,
IND-101,D06,2022-12-31,DEPT,2.72,,,,,
IND-101,D06,2023-02-28,DEPT,,3.2,,10000,,
IND-101,D06,2026-12-31,DEPT,,,5,,,
IND-101,D07,2022-12-31,DEPT,3.6,,,,,
IND-101,D07,2023-02-28,DEPT,,1.8,,10000,,
IND-101,D07,2026-12-31,DEPT,,,5,,,
IND-101,D08,2022-12-31,DEPT,4.67,,,,,
IND-101,D08,2023-02-28,DEPT,,1.38,,10000,,
IND-101,D08,2026-12-31,DEPT,,,5,,,
IND-101,D09,2022-12-31,DEPT,18.67,,,,,
IND-101,D09,2023-02-28,DEPT,,5.61,,9553.767373811266,,
IND-101,D09,2026-12-31,DEPT,,,5,,,
IND-101,D10,2022-12-31,DEPT,6.73,,,,,
IND-101,D10,2023-02-28,DEPT,,8.06,,0,,
IND-101,D10,2026-12-31,DEPT,,,5,,,
IND-101,D11,2022-12-31,DEPT,9.6,,,,,
IND-101,D11,2023-02-28,DEPT,,4.25,,10000,,
IND-101,D11,2026-12-31,DEPT,,,5,,,
IND-101,D12,2022-12-31,DEPT,5.33,,,,,
IND-101,D12,2023-02-28,DEPT,,3,,10000,,
IND-101,D12,2026-12-31,DEPT,,,5,,,
IND-101,D13,2022-12-31,DEPT,12.36,,,,,
IND-101,D13,2023-02-28,DEPT,,5.41,,9442.934782608696,,
IND-101,D13,2026-12-31,DEPT,,,5,,,
IND-101,D14,2026-12-31,DEPT,,,5,,,
IND-101,D15,2023-02-28,DEPT,,6.43,,,,
IND-101,D15,2026-12-31,DEPT,,,5,,,
IND-101,D16,2022-12-31,DEPT,6.17,,,,,
IND-101,D16,2023-02-28,DEPT,,12.11,,0,,
IND-101,D16,2026-12-31,DEPT,,,5,,,
IND-101,D17,2022-12-31,DEPT,5.08,,,,,
IND-101,D17,2023-02-28,DEPT,,5.15,,0,,
IND-101,D17,2026-12-31,DEPT,,,5,,,
IND-101,D18,2023-02-28,DEPT,,7.09,,,,
IND-101,D18,2026-12-31,DEPT,,,5,,,
IND-101,D19,2023-02-28,DEPT,,5.84,,,,
IND-101,D19,2026-12-31,DEPT,,,5,,,
IND-101,D21,2022-12-31,DEPT,5.5,,,,,
IND-101,D21,2023-02-28,DEPT,,3.63,,10000,,
IND-101,D21,2026-12-31,DEPT,,,5,,,
IND-101,D22,2022-12-31,DEPT,4.61,,,,,
IND-101,D22,2023-02-28,DEPT,,7.03,,0,,
IND-101,D22,2026-12-31,DEPT,,,5,,,
IND-101,D23,2022-12-31,DEPT,13.79,,,,,
IND-101,D23,2023-02-28,DEPT,,7.32,,7360.637087599544,,
IND-101,D23,2026-12-31,DEPT,,,5,,,
IND-101,D24,2022-12-31,DEPT,32,,,,,
IND-101,D24,2023-02-28,DEPT,,3.62,,10000,,
IND-101,D24,2026-12-31,DEPT,,,5,,,
IND-101,D25,2022-12-31,DEPT,12.41,,,,,
IND-101,D25,2023-02-28,DEPT,,5.08,,9892.03778677463,,
IND-101,D25,2026-12-31,DEPT,,,5,,,
IND-101,D26,2026-12-31,DEPT,,,5,,,
IND-101,D27,2022-12-31,DEPT,4.36,,,,,
IND-101,D27,2023-02-28,DEPT,,6.25,,0,,
IND-101,D27,2026-12-31,DEPT,,,5,,,
IND-101,D28,2022-12-31,DEPT,8.58,,,,,
IND-101,D28,2023-02-28,DEPT,,14.94,,0,,
IND-101,D28,2026-12-31,DEPT,,,5,,,
IND-101,D29,2022-12-31,DEPT,11.54,,,,,
IND-101,D29,2023-02-28,DEPT,,7.06,,6850.152905198776,,
IND-101,D29,2026-12-31,DEPT,,,5,,,
IND-101,D2A,2022-12-31,DEPT,13.16,,,,,
IND-101,D2A,2023-02-28,DEPT,,5.96,,8823.529411764706,,
IND-101,D2A,2026-12-31,DEPT,,,5,,,
IND-101,D2B,2022-12-31,DEPT,13.02,,,,,
IND-101,D2B,2023-02-28,DEPT,,7.63,,6720.698254364089,,
IND-101,D2B,2026-12-31,DEPT,,,5,,,
IND-101,D30,2022-12-31,DEPT,9.81,,,,,
IND-101,D30,2023-02-28,DEPT,,12.13,,0,,
IND-101,D30,2026-12-31,DEPT,,,5,,,
IND-101,D31,2022-12-31,DEPT,5.96,,,,,
IND-101,D31,2023-02-28,DEPT,,11.99,,0,,
IND-101,D31,2026-12-31,DEPT,,,5,,,
IND-101,D32,2022-12-31,DEPT,8.35,,,,,
IND-101,D32,2023-02-28,DEPT,,5.6,,8208.955223880597,,
IND-101,D32,2026-12-31,DEPT,,,5,,,
IND-101,D33,2022-12-31,DEPT,2.61,,,,,
IND-101,D33,2023-02-28,DEPT,,4.83,,10000,,
IND-101,D33,2026-12-31,DEPT,,,5,,,
IND-101,D34,2022-12-31,DEPT,1.57,,,,,
IND-101,D34,2023-02-28,DEPT,,6.08,,0,,
IND-101,D34,2026-12-31,DEPT,,,5,,,
IND-101,D35,2022-12-31,DEPT,8.75,,,,,
IND-101,D35,2023-02-28,DEPT,,5.57,,8480,,
IND-101,D35,2026-12-31,DEPT,,,5,,,
IND-101,D36,2023-02-28,DEPT,,3.4,,,,
IND-101,D36,2026-12-31,DEPT,,,5,,,
IND-101,D37,2022-12-31,DEPT,5.49,,,,,
IND-101,D37,2023-02-28,DEPT,,6.98,,0,,
IND-101,D37,2026-12-31,DEPT,,,5,,,
IND-101,D38,2022-12-31,DEPT,18.76,,,,,
IND-101,D38,2023-02-28,DEPT,,6.78,,8706.395348837208,,
IND-101,D38,2026-12-31,DEPT,,,5,,,
IND-101,D39,2022-12-31,DEPT,3.94,,,,,
IND-101,D39,2023-02-28,DEPT,,5.74,,0,,
IND-101,D39,2026-12-31,DEPT,,,5,,,
IND-101,D40,2022-12-31,DEPT,2.56,,,,,
IND-101,D40,2023-02-28,DEPT,,4.08,,10000,,
IND-101,D40,2026-12-31,DEPT,,,5,,,
IND-101,D41,2022-12-31,DEPT,11.52,,,,,
IND-101,D41,2023-02-28,DEPT,,4.96,,10000,,
IND-101,D41,2026-12-31,DEPT,,,5,,,
IND-101,D42,2022-12-31,DEPT,6.11,,,,,
IND-101,D42,2023-02-28,DEPT,,1.81,,10000,,
IND-101,D42,2026-12-31,DEPT,,,5,,,
IND-101,D43,2022-12-31,DEPT,4.25,,,,,
IND-101,D43,2023-02-28,DEPT,,17.3,,0,,
IND-101,D43,2026-12-31,DEPT,,,5,,,
IND-101,D44,2022-12-31,DEPT,16.08,,,,,
IND-101,D44,2023-02-28,DEPT,,21.43,,0,,
IND-101,D44,2026-12-31,DEPT,,,5,,,
IND-101,D45,2022-12-31,DEPT,6.28,,,,,
IND-101,D45,2023-02-28,DEPT,,2.88,,10000,,
IND-101,D45,2026-12-31,DEPT,,,5,,,
IND-101,D46,2022-12-31,DEPT,6.67,,,,,
IND-101,D46,2023-02-28,DEPT,,5.72,,5688.62275449102,,
IND-101,D46,2026-12-31,DEPT,,,5,,,
IND-101,D47,2022-12-31,DEPT,5.52,,,,,
IND-101,D47,2023-02-28,DEPT,,18.78,,0,,
IND-101,D47,2026-12-31,DEPT,,,5,,,
IND-101,D48,2022-12-31,DEPT,5.6,,,,,
IND-101,D48,2023-02-28,DEPT,,16,,0,,
IND-101,D48,2026-12-31,DEPT,,,5,,,
IND-101,D49,2022-12-31,DEPT,7.94,,,,,
IND-101,D49,2023-02-28,DEPT,,4.67,,10000,,
IND-101,D49,2026-12-31,DEPT,,,5,,,
IND-101,D50,2026-12-31,DEPT,,,5,,,
IND-101,D51,2022-12-31,DEPT,13.2,,,,,
IND-101,D51,2023-02-28,DEPT,,22.98,,0,,
IND-101,D51,2026-12-31,DEPT,,,5,,,
IND-101,D52,2022-12-31,DEPT,4.61,,,,,
IND-101,D52,2023-02-28,DEPT,,7.79,,0,,
IND-101,D52,2026-12-31,DEPT,,,5,,,
IND-101,D53,2022-12-31,DEPT,14.6,,,,,
IND-101,D53,2023-02-28,DEPT,,223.99,,0,,
IND-101,D53,2026-12-31,DEPT,,,5,,,
IND-101,D54,2022-12-31,DEPT,24.3,,,,,
IND-101,D54,2023-02-28,DEPT,,52.33,,0,,
IND-101,D54,2026-12-31,DEPT,,,5,,,
IND-101,D55,2022-12-31,DEPT,11.93,,,,,
IND-101,D55,2023-02-28,DEPT,,9.39,,3665.223665223664,,
IND-101,D55,2026-12-31,DEPT,,,5,,,
IND-101,D56,2022-12-31,DEPT,8.75,,,,,
IND-101,D56,2023-02-28,DEPT,,8.04,,1893.3333333333355,,
IND-101,D56,2026-12-31,DEPT,,,5,,,
IND-101,D57,2022-12-31,DEPT,3.98,,,,,
IND-101,D57,2023-02-28,DEPT,,2.32,,10000,,
IND-101,D57,2026-12-31,DEPT,,,5,,,
IND-101,D58,2022-12-31,DEPT,2.67,,,,,
IND-101,D58,2023-02-28,DEPT,,4.06,,10000,,
IND-101,D58,2026-12-31,DEPT,,,5,,,
IND-101,D59,2022-12-31,DEPT,6.27,,,,,
IND-101,D59,2023-02-28,DEPT,,7.26,,0,,
IND-101,D59,2026-12-31,DEPT,,,5,,,
IND-101,D60,2022-12-31,DEPT,18.59,,,,,
IND-101,D60,2023-02-28,DEPT,,13.68,,3612.9506990434143,,
IND-101,D60,2026-12-31,DEPT,,,5,,,
IND-101,D61,2022-12-31,DEPT,15.09,,,,,
IND-101,D61,2023-02-28,DEPT,,14.57,,515.3617443012879,,
IND-101,D61,2026-12-31,DEPT,,,5,,,
IND-101,D62,2022-12-31,DEPT,5.81,,,,,
IND-101,D62,2023-02-28,DEPT,,5.96,,0,,
IND-101,D62,2026-12-31,DEPT,,,5,,,
IND-101,D63,2022-12-31,DEPT,4.62,,,,,
IND-101,D63,2023-02-28,DEPT,,13.26,,0,,
